geo,ds,cpi_index,spx_close,spx_ret_1m,cpi_mom,cpi_yoy
Belgium,2003-08-01,1.788432,,0.0,0.21597933062501062,0.4208914337288039
Belgium,2003-09-01,1.796104,,0.0,0.004289791280853716,0.4310183145396904
Belgium,2003-10-01,1.58288,1050.7099609375,0.19555099291774103,-0.11871472921389847,0.2217954576329797
Belgium,2003-11-01,1.850209,1058.199951171875,0.0071285040713728876,0.16888772364297977,0.6791719078138925
Belgium,2003-12-01,1.735275,1111.9200439453125,0.05076554077889206,-0.06211946866543194,0.26302033104084765
Belgium,2004-01-01,87.959341,1131.1300048828125,0.017276386950755285,49.68899223466021,0.020972826319103133
Belgium,2004-02-01,1.264872,1144.93994140625,0.01220897373761054,-0.9856198104076291,-0.2754223598072486
Belgium,2004-03-01,1.124016,1126.2099609375,-0.01635891961786684,-0.11135988463654822,-0.35906648564164
Belgium,2004-04-01,1.928133,1141.81005859375,0.013851855513037581,0.7153964000512452,0.30830512890802053
Belgium,2004-05-01,2.59887,,0.0,0.3478686376925242,1.4984017696375642
Belgium,2004-06-01,2.25338,,0.0,-0.13293854636822922,0.39478859177343484
Belgium,2004-07-01,2.411596,,0.0,0.0702127470732854,0.639677041015791
Belgium,2004-08-01,2.255452,,0.0,-0.06474716328937347,0.2611337752847187
Belgium,2004-09-01,2.037773,,0.0,-0.09651236204539049,0.13455178541999802
Belgium,2004-10-01,2.867115,,0.0,0.4069844874772608,0.8113280855150107
Belgium,2004-11-01,2.550703,1173.8199462890625,0.02803433675714495,-0.11035901943242599,0.378602633540319
Belgium,2004-12-01,2.278386,1211.9200439453125,0.03245821284320516,-0.10676154769881097,0.31298266845312694
Belgium,2005-01-01,90.405871,1181.27001953125,-0.025290467442294018,38.67978691933676,0.027814328440682656
Belgium,2005-02-01,2.55998,1203.5999755859375,0.018903346132113308,-0.9716834761760107,1.0239043950692244
Belgium,2005-03-01,3.075213,1180.5899658203125,-0.01911765556028966,0.20126446300361733,1.7359156809155745
Belgium,2005-04-01,2.751505,1172.9200439453125,-0.006496685637735977,-0.10526360287889014,0.42703070794390197
Belgium,2005-05-01,2.520803,,0.0,-0.083845749871434,-0.03003882456606133
Belgium,2005-06-01,2.877081,,0.0,0.14133512218130506,0.27678465238885597
Belgium,2005-07-01,3.135676,,0.0,0.08988102872320947,0.30024929548730395
Belgium,2005-08-01,3.119669,,0.0,-0.005104800368405438,0.38316798584053213
Belgium,2005-09-01,3.153921,,0.0,0.010979369926745308,0.5477293103795171
Belgium,2005-10-01,2.472128,1207.010009765625,0.029064185573677515,-0.2161731381350388,-0.13776461704535747
Belgium,2005-11-01,2.560058,1249.47998046875,0.035186096519093324,0.035568546612473106,0.0036676163394955275
Belgium,2005-12-01,2.884967,1248.2900390625,-0.0009523493171964548,0.12691470271376648,0.2662327630173291
Belgium,2006-01-01,92.025228,1280.0799560546875,0.025466771341108085,30.898190863188383,0.017912077856093944
Belgium,2006-02-01,2.387556,1280.6600341796875,0.0004531577283561905,-0.9740554188032003,-0.06735365120039993
Belgium,2006-03-01,1.701414,1294.8699951171875,0.011095810408889628,-0.28738257867040606,-0.4467329580097379
Belgium,2006-04-01,1.96055,,0.0,0.15230625820640942,-0.2874626795153924
Belgium,2006-05-01,2.184292,,0.0,0.11412205758588168,-0.13349357327803868
Belgium,2006-06-01,1.86838,,0.0,-0.14462901480205037,-0.35059874921839185
Belgium,2006-07-01,1.608896,,0.0,-0.13888181205108163,-0.48690617270406766
Belgium,2006-08-01,1.63082,,0.0,0.013626735351445873,-0.4772458231947043
Belgium,2006-09-01,1.227718,,0.0,-0.2471774935308617,-0.6107327989508932
Belgium,2006-10-01,1.206244,1377.93994140625,0.06415311699422355,-0.01749098734399923,-0.5120624822015689
Belgium,2006-11-01,1.490595,1400.6300048828125,0.016466656343095964,0.23573257151952665,-0.41774951973744356
Belgium,2006-12-01,1.644581,1418.300048828125,0.012615782814670462,0.10330505603467088,-0.4299480721963197
Belgium,2007-01-01,93.7029,1438.239990234375,0.014059043023177953,55.97676186213996,0.018230566079119104
Belgium,2007-02-01,1.766576,1406.8199462890625,-0.021846175991944383,-0.9811470509450615,-0.26009023453271884
Belgium,2007-03-01,1.814326,1402.8399658203125,-0.002829061728367166,0.027029689070835472,0.06636362460870782
Belgium,2007-04-01,1.782155,,0.0,-0.017731653517614854,-0.09099232358266818
Belgium,2007-05-01,1.284897,,0.0,-0.27902062390757254,-0.41175584583013636
Belgium,2007-06-01,1.285047,,0.0,0.00011674087494961682,-0.31221325426305135
Belgium,2007-07-01,1.37385,,0.0,0.06910486542515559,-0.14609148136361838
Belgium,2007-08-01,1.116279,,0.0,-0.18748116606616438,-0.3155106020284274
Belgium,2007-09-01,1.504373,,0.0,0.3476675633958892,0.2253408355990545
Belgium,2007-10-01,2.243515,,0.0,0.4913289456803598,0.8599180596960481
Belgium,2007-11-01,2.949062,1481.1400146484375,0.0558153821789209,0.3144828539145048,0.9784461909505937
Belgium,2007-12-01,3.084623,1468.3599853515625,-0.008628508561297932,0.04596749746190487,0.8756285035519686
Belgium,2008-01-01,97.909639,1378.550048828125,-0.06116343227776988,30.74120111274538,0.044894437632132966
Belgium,2008-02-01,3.645411,1330.6300048828125,-0.03476119273728817,-0.9627675983975388,1.0635460914220505
Belgium,2008-03-01,4.385559,1293.3699951171875,-0.02800178083231064,0.20303554249438527,1.4171835711994425
Belgium,2008-04-01,4.158507,,0.0,-0.05177264745497656,1.3334148825438867
Belgium,2008-05-01,5.212778,,0.0,0.25352151625571384,3.0569617642503646
Belgium,2008-06-01,5.801615,,0.0,0.11296030638557797,3.514710356897452
Belgium,2008-07-01,5.903296,,0.0,0.01752632672109411,3.2968999526877028
Belgium,2008-08-01,5.393284,,0.0,-0.08639444811847474,3.8314838853010764
Belgium,2008-09-01,5.46875,,0.0,0.013992587818479452,2.635235410366977
Belgium,2008-10-01,4.72,,0.0,-0.13691428571428577,1.1038415165488082
Belgium,2008-11-01,3.136322,896.239990234375,-0.307050578242949,-0.33552499999999996,0.06349815636293843
Belgium,2008-12-01,2.630985,903.25,0.007821576633499472,-0.16112408100953923,-0.14706432520278823
Belgium,2009-01-01,97.857604,825.8800048828125,-0.08565734305805428,36.19428426995973,-0.0005314594204560708
Belgium,2009-02-01,1.931666,735.0900268554688,-0.10993119762019943,-0.9802604404661287,-0.47011022899749855
Belgium,2009-03-01,0.620774,683.3800048828125,-0.07034515512862938,-0.678632848535927,-0.8584504278701985
Belgium,2009-04-01,0.597213,,0.0,-0.03795423133056486,-0.8563876410452117
Belgium,2009-05-01,-0.372684,,0.0,-1.62403865957372,-1.0714943164661914
Belgium,2009-06-01,-1.101057,,0.0,1.9543983642979037,-1.1897845686071895
Belgium,2009-07-01,-1.680946,,0.0,0.5266657402841088,-1.284747029456087
Belgium,2009-08-01,-0.774686,,0.0,-0.5391368907745996,-1.143639014745005
Belgium,2009-09-01,-1.198257,,0.0,0.5467647537195715,-1.2191098514285714
Belgium,2009-10-01,-0.971298,,0.0,-0.18940761456014854,-1.2057834745762712
Belgium,2009-11-01,-0.12076,1095.6300048828125,0.6032514809541341,-0.8756715240842666,-1.0385036995563592
Belgium,2009-12-01,0.264055,1115.0999755859375,0.017770570919338313,-3.1866098045710496,-0.8996364479463015
Belgium,2010-01-01,100.0,1073.8699951171875,-0.03697424569226215,377.70898108348644,0.021892994641479424
Belgium,2010-02-01,0.701063,1104.489990234375,0.028513689046546054,-0.99298937,-0.6370682095144813
Belgium,2010-03-01,1.652528,1149.989990234375,0.041195484252731784,1.3571747474905966,1.662044479955668
Belgium,2010-04-01,1.791996,,0.0,0.08439675454818318,2.0005977766726444
Belgium,2010-05-01,2.277478,,0.0,0.27091689936807883,-7.111016303356194
Belgium,2010-06-01,2.458113,,0.0,0.07931360917646635,-3.232502949438585
Belgium,2010-07-01,2.570042,,0.0,0.04553452180595441,-2.5289259738266425
Belgium,2010-08-01,2.320211,,0.0,-0.0972089172083569,-3.995034117048714
Belgium,2010-09-01,2.910695,,0.0,0.2544958195612381,-3.4291074452308647
Belgium,2010-10-01,3.008596,,0.0,0.033634922243656495,-4.097500458149816
Belgium,2010-11-01,2.868762,1180.550048828125,0.02657419530018834,-0.04647815791817844,-24.755895992050345
Belgium,2010-12-01,3.105454,1257.6400146484375,0.06530004034715509,0.08250667012460422,10.760633201416372
Belgium,2011-01-01,103.532082,1286.1199951171875,0.022645574359139164,32.33879104311318,0.03532081999999992
Belgium,2011-02-01,3.383009,1327.219970703125,0.03195656372809341,-0.9673240513022814,3.825542069685606
Belgium,2011-03-01,3.522272,1304.280029296875,-0.01728420451215562,0.04116542403523016,1.131444671436732
Belgium,2011-04-01,3.412896,,0.0,-0.031052684176577028,0.9045221083082775
Belgium,2011-05-01,3.345525,,0.0,-0.019740126860003926,0.4689604026910468
Belgium,2011-06-01,3.679398,,0.0,0.09979689286434867,0.496838428501863
Belgium,2011-07-01,3.753092,,0.0,0.020028819931956265,0.46032321650774577
Belgium,2011-08-01,3.600215,,0.0,-0.04073361377765328,0.5516756881162963
Belgium,2011-09-01,3.556889,,0.0,-0.01203428128597872,0.22200677157860915
Belgium,2011-10-01,3.573339,,0.0,0.00462482804495723,0.18770981547539112
Belgium,2011-11-01,3.846565,1246.9599609375,-0.043947670033923414,0.07646237874436213,0.34084493589917897
Belgium,2011-12-01,3.480204,1257.5999755859375,0.008532763666636134,-0.09524367845077364,0.12067478700376832
Belgium,2012-01-01,106.472045,1312.4100341796875,0.043583062704985354,29.593621810675465,0.02839663747899901
Belgium,2012-02-01,3.661616,1365.6800537109375,0.04058946376811723,-0.9656096020321578,0.08235479125240275
Belgium,2012-03-01,3.360553,1370.8699951171875,0.0038002615562462427,-0.08222134707735607,-0.04591326280309982
Belgium,2012-04-01,3.185379,,0.0,-0.052126539887929035,-0.06666391240752712
Belgium,2012-05-01,2.810451,,0.0,-0.11770279141037854,-0.15993722958280088
Belgium,2012-06-01,2.251738,,0.0,-0.19879834233010996,-0.38801456107765453
Belgium,2012-07-01,2.321725,,0.0,0.031081324736714322,-0.3813834033378346
Belgium,2012-08-01,2.852697,,0.0,0.2286971971271361,-0.20763148867498193
Belgium,2012-09-01,2.751914,,0.0,-0.0353290237273709,-0.22631434379875215
Belgium,2012-10-01,2.778639,,0.0,0.009711422668004843,-0.22239703537783562
Belgium,2012-11-01,2.263607,1416.1800537109375,0.033052046331991214,-0.18535405282946082,-0.4115250879680963
Belgium,2012-12-01,2.231821,1426.18994140625,0.007068230956284616,-0.01404219018584052,-0.3587097193153045
Belgium,2013-01-01,107.657181,1498.1099853515625,0.050428096466868855,47.23737253122002,0.011130959304857857
Belgium,2013-02-01,1.187576,1514.6800537109375,0.011060648765041536,-0.988968910490049,-0.6756688849950405
Belgium,2013-03-01,1.11415,1551.1800537109375,0.024097498287229513,-0.06182846403093356,-0.668462303674425
Belgium,2013-04-01,1.002024,,0.0,-0.10063815464704029,-0.6854302109733252
Belgium,2013-05-01,1.18457,,0.0,0.18217727319904498,-0.5785124878533731
Belgium,2013-06-01,1.593262,,0.0,0.34501295828866185,-0.2924301139830655
Belgium,2013-07-01,1.509319,,0.0,-0.052686249970186894,-0.3499148262606466
Belgium,2013-08-01,1.008573,,0.0,-0.3317694933940407,-0.6464493074448496
Belgium,2013-09-01,0.896093,,0.0,-0.11152390555765412,-0.6743746352538633
Belgium,2013-10-01,0.633166,,0.0,-0.2934148576096455,-0.7721308885393172
Belgium,2013-11-01,0.814971,1805.81005859375,0.16415244914583127,0.28713639077272,-0.6399679803075358
Belgium,2013-12-01,0.965795,1848.3599853515625,0.023562791975445974,0.18506670789512758,-0.5672614425619259
Belgium,2014-01-01,108.023218,1782.5899658203125,-0.035582905955811595,110.84901350700719,0.0034000240076879074
Belgium,2014-02-01,0.973016,1859.449951171875,0.0431170301781616,-0.9909925290320457,-0.1806705423484476
Belgium,2014-03-01,0.891516,1878.0400390625,0.009997627459082281,-0.08376018482738212,-0.19982408113808736
Belgium,2014-04-01,0.621305,,0.0,-0.303091587812221,-0.3799499812379744
Belgium,2014-05-01,0.360216,,0.0,-0.42022678072766195,-0.6959099082367441
Belgium,2014-06-01,0.269703,,0.0,-0.2512742354587246,-0.830722756207077
Belgium,2014-07-01,0.339287,,0.0,0.2580023210716973,-0.775205241569211
Belgium,2014-08-01,0.01997,,0.0,-0.9411412756751658,-0.9801997475641326
Belgium,2014-09-01,-0.119749,,0.0,-6.9964446670005,-1.1336345669478503
Belgium,2014-10-01,0.089883,,0.0,-1.7505949945302257,-0.8580419668775645
Belgium,2014-11-01,-0.10978,2067.56005859375,0.1009137268584841,-2.2213655529966734,-1.1347041796579265
Belgium,2014-12-01,-0.378637,2058.89990234375,-0.004188587515997044,2.4490526507560575,-1.3920469664887476
Belgium,2015-01-01,108.629692,1994.989990234375,-0.031040805838410623,-287.89666355902887,0.005614293030966833
Belgium,2015-02-01,-0.397377,2104.5,0.0548925108906233,-1.0036580882508623,-1.408397189768719
Belgium,2015-03-01,-0.397141,2071.260009765625,-0.015794720947671648,-0.0005938944629406695,-1.4454670471421713
Belgium,2015-04-01,0.288816,,0.0,-1.7272379331270256,-0.5351461842412342
Belgium,2015-05-01,0.558325,,0.0,0.9331512104592541,0.549972794101317
Belgium,2015-06-01,0.627615,,0.0,0.12410334482604224,1.3270597657423164
Belgium,2015-07-01,0.457484,,0.0,-0.2710754204408754,0.3483687851288142
Belgium,2015-08-01,0.908456,,0.0,0.9857656224042808,44.49103655483225
Belgium,2015-09-01,1.059047,,0.0,0.16576587088422556,-9.84389013686962
Belgium,2015-10-01,1.27719,,0.0,0.20598047112167817,13.209472314008211
Belgium,2015-11-01,1.518633,2080.409912109375,0.00441755371156205,0.18904235078570908,-14.833421388231006
Belgium,2015-12-01,1.5003,2043.93994140625,-0.017530185032692547,-0.012072041105388842,-4.9623702913344445
Belgium,2016-01-01,110.773882,1940.239990234375,-0.0507353220469523,72.83448776911284,0.019738526000791623
Belgium,2016-02-01,1.386395,1932.22998046875,-0.0041283603090035426,-0.9874844595587975,-4.488865737070842
Belgium,2016-03-01,2.242823,2022.18994140625,0.04655758468030613,0.6177373692201718,-6.647422451975495
Belgium,2016-04-01,2.03575,,0.0,-0.09232694688791754,6.048605340424354
Belgium,2016-05-01,2.201071,,0.0,0.08120889107208651,2.942275556351588
Belgium,2016-06-01,2.158202,,0.0,-0.01947642761183077,2.4387355305402196
Belgium,2016-07-01,2.277002,,0.0,0.05504582054877161,3.977227618889404
Belgium,2016-08-01,2.156708,,0.0,-0.05282999312253567,1.3740368273202006
Belgium,2016-09-01,1.868512,,0.0,-0.13362773263696337,0.7643334054107134
Belgium,2016-10-01,1.812808,,0.0,-0.029811957322189997,0.4193722155669868
Belgium,2016-11-01,1.771479,2198.81005859375,0.08734101261757665,-0.022798332752282602,0.16649578930525033
Belgium,2016-12-01,2.029957,2238.830078125,0.01820076244186586,0.14591084624768347,0.3530340598546957
Belgium,2017-01-01,113.128903,2278.8701171875,0.01788435819838252,54.72970412673766,0.02125971354872247
Belgium,2017-02-01,2.970979,2363.639892578125,0.03719816006681631,-0.9737381082887367,1.1429527659866054
Belgium,2017-03-01,2.281369,2372.60009765625,0.0037908503347994227,-0.23211540707625322,0.017186376276683513
Belgium,2017-04-01,2.277372,,0.0,-0.0017520181960919423,0.11868942650128944
Belgium,2017-05-01,1.862631,,0.0,-0.18211385755159903,-0.1537615097377596
Belgium,2017-06-01,1.598992,,0.0,-0.14154118555956596,-0.2591092029383719
Belgium,2017-07-01,1.781047,,0.0,0.11385610434573779,-0.217810524540602
Belgium,2017-08-01,1.898121,,0.0,0.06573324566954142,-0.11989893856748346
Belgium,2017-09-01,2.008929,,0.0,0.058377732504935276,0.07514910260142837
Belgium,2017-10-01,2.003097,,0.0,-0.002903039380685035,0.10496919695853069
Belgium,2017-11-01,2.069432,2647.580078125,0.11589815778073453,0.03311621953405153,0.1681944860763238
Belgium,2017-12-01,2.134441,2673.610107421875,0.009831630594270502,0.031413933871709654,0.05147104101219857
Belgium,2018-01-01,115.451626,2823.81005859375,0.05617870412552817,53.089865215295255,0.02053164963510712
Belgium,2018-02-01,1.480845,2713.830078125,-0.0389473718793677,-0.9871734591247766,-0.5015632894072963
Belgium,2018-03-01,1.391669,2786.570068359375,0.026803443156113715,-0.06021967187652988,-0.38998513611783103
Belgium,2018-04-01,1.522505,,0.0,0.09401373458775031,-0.3314640735022649
Belgium,2018-05-01,1.819048,,0.0,0.19477308777311086,-0.023398622700899874
Belgium,2018-06-01,2.079359,,0.0,0.14310287578997372,0.30041863874240793
Belgium,2018-07-01,2.168331,,0.0,0.042788186166986764,0.21744737786257162
Belgium,2018-08-01,2.24292,,0.0,0.034399268377383274,0.18165280295618658
Belgium,2018-09-01,2.349919,,0.0,0.04770522354787521,0.16973720823383975
Belgium,2018-10-01,2.751162,,0.0,0.17074758747003616,0.3734542061617585
Belgium,2018-11-01,2.775936,2760.169921875,-0.009474065190084535,0.00900492228374783,0.3413999590225725
Belgium,2018-12-01,2.335697,2506.85009765625,-0.09177689467997252,-0.1585911923041453,0.09428979297155582
Belgium,2019-01-01,117.110457,2704.10009765625,0.07868440166582613,49.13940464024229,0.01436819088195418
Belgium,2019-02-01,2.165317,2784.489990234375,0.029728889343927145,-0.9815104726301256,0.46221718005598156
Belgium,2019-03-01,2.331484,2743.070068359375,-0.01487522742773928,0.07674026482034746,0.6753150353999406
Belgium,2019-04-01,2.080795,,0.0,-0.10752336280240393,0.3666917350025125
Belgium,2019-05-01,1.88944,,0.0,-0.09196244704548029,0.038697164670750794
Belgium,2019-06-01,1.728649,,0.0,-0.08509981793547294,-0.16866255418136067
Belgium,2019-07-01,1.424183,,0.0,-0.17612945138081826,-0.3431893008954813
Belgium,2019-08-01,1.264175,,0.0,-0.11235073020812625,-0.43637089151641606
Belgium,2019-09-01,0.799405,,0.0,-0.3676468843316788,-0.6598159340811321
Belgium,2019-10-01,0.480103,,0.0,-0.3994245720254439,-0.8254908289660878
Belgium,2019-11-01,0.387168,3140.97998046875,0.1450600612427535,-0.19357304578392553,-0.8605270438511551
Belgium,2019-12-01,0.757716,3230.780029296875,0.02858981890573009,0.9570728985866599,-0.6755931955215082
Belgium,2020-01-01,117.978002,3225.52001953125,-0.0016280928190489652,154.70213906001723,0.007407920882761099
Belgium,2020-02-01,1.096572,2954.219970703125,-0.08411048363840312,-0.9907052841935736,-0.49357438194961745
Belgium,2020-03-01,0.624713,2972.3701171875,0.006143803326891462,-0.4303037101074987,-0.7320534903949587
Belgium,2020-04-01,0.569277,,0.0,-0.08873834864969987,-0.7264137024550712
Belgium,2020-05-01,0.477371,,0.0,-0.16144337466646297,-0.7473478914387333
Belgium,2020-06-01,0.597042,,0.0,0.25068762032046354,-0.6546193009685599
Belgium,2020-07-01,0.734214,,0.0,0.22975268071592958,-0.48446653274192986
Belgium,2020-08-01,0.816963,,0.0,0.11270419795863318,-0.35375798445626594
Belgium,2020-09-01,0.903726,,0.0,0.10620187205540521,0.13049830811666174
Belgium,2020-10-01,0.74428,,0.0,-0.17643179459260883,0.5502506753759091
Belgium,2020-11-01,0.514233,3621.6298828125,0.21843166901413302,-0.30908663406244963,0.32819086288123
Belgium,2020-12-01,0.412693,3756.070068359375,0.03712145909357001,-0.19745912844955504,-0.4553460663361998
Belgium,2021-01-01,120.856958,3714.239990234375,-0.011136660755445171,291.84954675751715,0.024402481404965704
Belgium,2021-02-01,0.455747,3811.14990234375,0.026091451377448394,-0.9962290379673465,-0.584389351542808
Belgium,2021-03-01,0.894732,3943.340087890625,0.03468511838528876,0.9632208220789165,0.43222887950146704
Belgium,2021-04-01,1.232539,,0.0,0.3775510432174105,1.1650953753620819
Belgium,2021-05-01,1.461855,,0.0,0.18605171925594233,2.0623037427912463
Belgium,2021-06-01,1.625274,,0.0,0.11178878890177213,1.7222104977539274
Belgium,2021-07-01,2.268586,,0.0,0.3958175667610506,2.0898157757819926
Belgium,2021-08-01,2.731494,,0.0,0.20405133417908772,2.3434733274334336
Belgium,2021-09-01,2.860537,,0.0,0.04724264450150706,2.165270225710005
Belgium,2021-10-01,4.159066,,0.0,0.453945884985931,4.58803944751975
Belgium,2021-11-01,5.636762,4567.0,0.15815524357752864,0.3552951552103285,9.961494108701697
Belgium,2021-12-01,5.708284,4766.18017578125,0.04361291346206486,0.012688490307023681,12.831792640049626
Belgium,2022-01-01,132.456219,4515.5498046875,-0.052585165027393854,22.20420970645469,0.0959751196120624
Belgium,2022-02-01,8.039198,4373.93994140625,-0.031360491945908286,-0.9393067531242153,16.639607062690484
Belgium,2022-03-01,8.306941,4204.31005859375,-0.03878194147264924,0.033304690343489485,8.284278420800867
Belgium,2022-04-01,8.306277,,0.0,-7.993315469567719e-05,5.7391595722326025
Belgium,2022-05-01,8.968933,,0.0,0.07977773917243547,5.135309589528373
Belgium,2022-06-01,9.649596,,0.0,0.07589119017836365,4.937211817822718
Belgium,2022-07-01,9.621381,,0.0,-0.002923956609167999,3.241135667768381
Belgium,2022-08-01,9.944164,,0.0,0.03354851034378559,2.6405586100500313
Belgium,2022-09-01,11.274989,,0.0,0.1338297518021625,2.941563769320236
Belgium,2022-10-01,12.267951,,0.0,0.08806766906823582,1.9496889445851542
Belgium,2022-11-01,10.62873,4080.110107421875,-0.029541101736301867,-0.13361815677287925,0.8856091493662495
Belgium,2022-12-01,10.350786,3839.5,-0.05897147407473047,-0.026150255016356594,0.8132920506407879
Belgium,2023-01-01,137.819386,4076.60009765625,0.0617528578346791,12.314871546953054,0.04049011092487853
Belgium,2023-02-01,6.617956,3970.14990234375,-0.02611249393181858,-0.9519809499078744,-0.17678902796025175
Belgium,2023-03-01,6.667224,3861.590087890625,-0.027344008947631337,0.007444594675455551,-0.19739119370174896
Belgium,2023-04-01,5.60413,,0.0,-0.15945076991563512,-0.32531385601515583
Belgium,2023-05-01,5.197918,,0.0,-0.07248439989793243,-0.4204530237877795
Belgium,2023-06-01,4.154376,,0.0,-0.20076153567639954,-0.5694766910448894
Belgium,2023-07-01,4.13653,,0.0,-0.004295711317415796,-0.5700689952928795
Belgium,2023-08-01,4.087062,,0.0,-0.011958815722356464,-0.5889989344503972
Belgium,2023-09-01,2.387416,,0.0,-0.41586009705749516,-0.7882555805597682
Belgium,2023-10-01,0.358786,,0.0,-0.8497178539475315,-0.9707542033710438
Belgium,2023-11-01,0.758286,4567.7998046875,0.18288054939115472,1.1134771144916469,-0.9286569514890302
Belgium,2023-12-01,1.354526,4769.830078125,0.04422923115636013,0.7862996283724082,-0.8691378606416943
Belgium,2024-01-01,1.75219,4845.64990234375,0.015895707598991615,0.2935816662064812,-0.9872863314018827
Belgium,2024-02-01,3.198109,5096.27001953125,0.05172064062372317,0.8252067412780579,-0.5167527556846858
Belgium,2024-03-01,3.180074,5123.68994140625,0.005380390318785011,-0.005639269956089765,-0.5230287747944272
Belgium,2024-04-01,3.374862,,0.0,0.061252662673887404,-0.39779020115521946
Belgium,2024-05-01,3.362137,,0.0,-0.0037705245429293655,-0.35317621401491894
Belgium,2024-06-01,3.744788,,0.0,0.11381184050501192,-0.098591942568511
Belgium,2024-07-01,3.644451,,0.0,-0.026793773105446728,-0.11895936932646434
Belgium,2024-08-01,2.857807,,0.0,-0.21584705076292698,-0.3007673972158974
Belgium,2024-09-01,3.057007,,0.0,0.06970379735230536,0.2804668310843188
Belgium,2024-10-01,3.20199,,0.0,0.047426453390522205,7.924512104708656
Brazil,2000-01-01,52.53158273,1394.4599609375,-0.7278406818358771,,
Brazil,2000-02-01,7.862086582,1366.4200439453125,-0.020108083256356934,-0.8503360041061531,
Brazil,2000-03-01,6.923307607,1498.5799560546875,0.09671982835364812,-0.11940583014556272,
Brazil,2000-04-01,6.774717396,,0.0,-0.021462315331730153,
Brazil,2000-05-01,6.465619751,,0.0,-0.04562517178687042,
Brazil,2000-06-01,6.50878979,,0.0,0.006676860171574761,
Brazil,2000-07-01,7.057234294,,0.0,0.08426213193159526,
Brazil,2000-08-01,7.855682723,,0.0,0.11313899974652042,
Brazil,2000-09-01,7.769288928,,0.0,-0.010997617654167069,
Brazil,2000-10-01,6.650556462,1429.4000244140625,-0.04616365737518269,-0.14399418999184888,
Brazil,2000-11-01,5.985092664,1314.949951171875,-0.08006861010730892,-0.10006137107508706,
Brazil,2000-12-01,5.974593344,1320.280029296875,0.004053445623728669,-0.001754245187071679,
Brazil,2001-01-01,56.12493161,1366.010009765625,0.03463657667616449,8.393933340478076,0.06840359062602341
Brazil,2001-02-01,6.271204464,1239.93994140625,-0.09229073539585964,-0.8882634814136212,-0.2023485879235004
Brazil,2001-03-01,6.440732945,1160.3299560546875,-0.06420471080339152,0.02703284225114677,-0.06970290638423748
Brazil,2001-04-01,6.609964336,,0.0,0.026275175891491642,-0.0243188092387846
Brazil,2001-05-01,7.036395606,,0.0,0.0645133995167746,0.08827859926524773
Brazil,2001-06-01,7.346000955,,0.0,0.044000560277764444,0.12862777751499643
Brazil,2001-07-01,7.04977392,,0.0,-0.0403249382643186,-0.0010571243194154034
Brazil,2001-08-01,6.405111633,,0.0,-0.09144439159546836,-0.18465245366300165
Brazil,2001-09-01,6.458254596,,0.0,0.008296961246732959,-0.16874573003394422
Brazil,2001-10-01,7.191924558,1059.780029296875,-0.08665632239617327,0.11360189523256148,0.08140192464995577
Brazil,2001-11-01,7.60874763,1139.449951171875,0.0751759041240454,0.05795709738589272,0.27128317925070644
Brazil,2001-12-01,7.673436413,1148.0799560546875,0.0075738340889277556,0.008501896257531616,0.28434455220388655
Brazil,2002-01-01,60.86758059,1130.199951171875,-0.015573832456979853,6.932245387070754,0.08450164381411884
Brazil,2002-02-01,7.512670066,1106.72998046875,-0.020766211039727644,-0.8765735389319177,0.19796286488929882
Brazil,2002-03-01,7.748401025,1147.3900146484375,0.03673889286207466,0.031377786716182854,0.20303094246675069
Brazil,2002-04-01,7.984416686,1122.72998046875,-0.021492285852987347,0.030459918148080245,0.20793642448481742
Brazil,2002-05-01,7.769129964,,0.0,-0.026963362568174443,0.10413490074025833
Brazil,2002-06-01,7.661418303,,0.0,-0.013864057043595168,0.04293728654980811
Brazil,2002-07-01,7.513038947,,0.0,-0.019367087154332552,0.06571345865230249
Brazil,2002-08-01,7.459699086,,0.0,-0.007099638558548893,0.16464778655326207
Brazil,2002-09-01,7.931120024,,0.0,0.06319570435283905,0.22805936280558492
Brazil,2002-10-01,8.445175147,885.760009765625,-0.21106586162791152,0.06481494687313294,0.174258027721653
Brazil,2002-11-01,10.93262407,936.3099975585938,0.05706962070498589,0.2945408330440158,0.4368493478341322
Brazil,2002-12-01,12.53027335,879.8200073242188,-0.06033257188502883,0.146135938615513,0.6329415760547334
Brazil,2003-01-01,69.8241962,855.7000122070312,-0.02741469268304464,4.572439981925854,0.14714919704680174
Brazil,2003-02-01,15.84729633,841.1500244140625,-0.01700360825687175,-0.7730400463958367,1.1094093299424816
Brazil,2003-03-01,16.57307795,848.1799926757812,0.008357567684332823,0.04579845071906963,1.1389029680481721
Brazil,2003-04-01,16.76939915,878.8499755859375,0.03615975756914591,0.011845789936684836,1.1002660318822945
Brazil,2003-05-01,17.23584932,,0.0,0.027815556528153706,1.218504439990856
Brazil,2003-06-01,16.5705619,,0.0,-0.038599050597873164,1.162858265226352
Brazil,2003-07-01,15.42979401,,0.0,-0.06884304206968395,1.0537353950708863
Brazil,2003-08-01,15.07445407,,0.0,-0.02302946752041579,1.020785811359469
Brazil,2003-09-01,15.14329897,,0.0,0.0045669912608650165,0.909351885253981
Brazil,2003-10-01,13.98368449,1050.7099609375,0.19555099291774103,-0.07657608043645459,0.6558193579877922
Brazil,2003-11-01,11.01845502,1058.199951171875,0.0071285040713728876,-0.21204922580457908,0.007850901069170302
